Id,y
10309,-84.88115489738553
10310,745.8832791254242
10311,-418.97510845227646
10312,739.1991251661948
10313,-469.0774263529472
10314,481.82984486567136
10315,363.20797478743987
10316,-270.2530418207194
10317,-399.59212471613284
10318,234.45728030706644
10319,-38.734693570327124
10320,238.36874871850802
10321,28.69744199018398
10322,238.23095785965523
10323,-130.00744030000038
10324,-681.2945617788489
10325,61.58065295954418
10326,-444.9298506709598
10327,-14.713208392839833
10328,680.4767823428587
10329,288.73260649376675
10330,839.9704901556739
10331,416.65747651918235
10332,167.35603728915913
10333,-86.77953786706607
10334,332.7699676004363
10335,-201.3344309342537
10336,-43.62508298784171
10337,-107.9023777960968
10338,-284.03573802517144
10339,232.608557178328
10340,237.83315171540218
10341,74.39980567720367
10342,255.5177040636455
10343,-168.64961928561047
10344,68.56334601629054
10345,-365.4419817252611
10346,189.70649886094594
10347,-369.83324976671065
10348,-250.90024390237954
10349,76.31355019623221
10350,-344.94550923377653
10351,-187.4233932681275
10352,482.16975698252304
10353,125.7526697288604
10354,450.69194375218797
10355,216.17619018208194
10356,34.34193571930513
10357,57.51145596121613
10358,-211.41949894712653
10359,49.762491809493206
10360,76.11104020758393
10361,-29.19625449044018
10362,33.04895852873604
10363,364.56271216310034
10364,234.48280987315417
10365,-21.796554859092627
10366,-476.9378770478021
10367,43.567658993045754
10368,-310.9572136651713
10369,-46.941116226037366
10370,181.1955810713362
10371,-214.96242982007158
10372,-80.22706031522227
10373,841.2082291657414
10374,102.35678708587085
10375,37.29773804688139
10376,77.39818275960292
10377,435.7945214936922
10378,111.39479265155643
10379,-128.82922415387384
10380,573.0501210583968
10381,48.602468077911645
10382,-68.55414659218806
10383,56.681624505829916
10384,-360.30993199944055
10385,131.90192283450435
10386,-264.5258976334306
10387,-378.7932497249942
10388,-190.09929259976667
10389,862.915213040965
10390,159.57649666231214
10391,514.0204635801463
10392,61.387667803408064
10393,720.8758958326606
10394,-450.97673103980264
10395,105.894442119997
10396,-27.532603044003853
10397,-23.435561966771676
10398,331.20599829494864
10399,-156.02456394824017
10400,0.9477018385605596
10401,17.23240516531921
10402,143.23908417021326
10403,53.226451390748096
10404,41.01334926979506
10405,-129.39255146834773
10406,430.91652104593186
10407,-427.9096196573561
10408,49.11400485209316
10409,-221.64758038918924
10410,-313.7597121868496
10411,115.24452244706939
10412,96.100972044535
10413,-399.91598494242237
10414,-8.411407923563972
10415,733.1841324374726
10416,-332.4267664916521
10417,83.6761204219448
10418,339.7927486554428
10419,-35.11570131451478
10420,38.20433543387804
10421,-606.1984890559305
10422,194.27285338946228
10423,155.03155116158197
10424,-111.25647787348196
10425,-63.33937163651683
10426,403.9358187289639
10427,690.9194303358628
10428,75.78129943645038
10429,-340.31540652357603
10430,-195.76159542698178
10431,40.445138708754314
10432,-137.65418796029263
10433,-95.67479658954528
10434,290.84353787250456
10435,568.4646813472785
10436,351.2186507540766
10437,194.71516658168505
10438,-312.1508420871947
10439,-518.3107868724496
10440,-80.75158048061479
10441,-109.91053830578602
10442,491.4108364751977
10443,371.48514486049464
10444,343.85664466843593
10445,114.607853973683
10446,-315.20442190988337
10447,83.10396509306992
10448,-82.59915101774277
10449,-182.21902722527767
10450,-294.9172924513042
10451,-294.2105553148696
10452,611.5470417356528
10453,-34.75613410359203
10454,-115.04157690057797
10455,263.27933790237864
10456,346.056512092839
10457,194.61161526911138
10458,257.35614963849457
10459,-303.2080949271168
10460,-173.1959108570588
10461,-88.53983448578332
10462,137.60161200011493
10463,337.04864927806807
10464,155.7252346036271
10465,-250.2907929052406
10466,148.06340015143417
10467,333.6821886093771
10468,-260.3363923834272
10469,340.30790922791545
10470,224.685355712696
10471,-607.2797170619327
10472,-54.85959294091779
10473,-685.0910817258444
10474,268.2582707785933
10475,108.79743563388311
10476,-233.16761717272203
10477,115.89088157850415
10478,75.28875461498461
10479,312.5869539403431
10480,78.42590704679539
10481,-509.63079643958457
10482,142.15294578474712
10483,-567.6096744598858
10484,99.19784411012938
10485,181.76569364681046
10486,-27.407098394359
10487,-646.8210508159785
10488,-261.63281625029884
10489,-398.8768891978153
10490,-259.4107520561838
10491,-252.05740356799092
10492,-25.64796722733423
10493,-479.3579494231416
10494,109.91068619021999
10495,161.94257969114048
10496,-436.8071742397565
10497,-66.01220442256925
10498,-73.60538265407052
10499,51.00273944619522
10500,7.609681032165055
10501,-38.39048673108405
10502,493.59597060693
10503,-303.4490805444872
10504,285.3630587606866
10505,236.93082121946455
10506,-112.90288738209154
10507,-104.91639705404599
10508,70.1107117201534
10509,-334.4021807746186
10510,-526.1520613513333
10511,26.69512668154169
10512,16.625076878907233
10513,-282.6239186862402
10514,-156.76438922324922
10515,-368.70385240105634
10516,87.26698388397257
10517,9.621961449395569
10518,159.33855433394984
10519,737.8354361900726
10520,-63.52561489683873
10521,253.39234540406858
10522,-195.47926226047963
10523,-233.60406275700703
10524,672.0430027603317
10525,161.02647811634108
10526,-86.92388588378299
10527,767.4499376317875
10528,300.14345470154205
10529,-264.63326212053215
10530,506.80692249836915
10531,413.73257578606115
10532,-227.95565420458803
10533,270.7218219182454
10534,166.27214538843123
10535,467.8359469952984
10536,691.0141927413335
10537,-235.19550162577482
10538,-204.49475633783544
10539,235.5654990256707
10540,481.5082289895042
10541,-404.2863716261711
10542,499.6345988790246
10543,-280.4236242835584
10544,349.6353570127742
10545,56.279218559326374
10546,377.7838241995521
10547,58.23929412508262
10548,424.29981217464996
10549,85.80041244154786
10550,-252.99288852459082
10551,172.86784495502116
10552,-190.10660020571657
10553,306.9642865236704
10554,-179.1176649334258
10555,-155.7759049400483
10556,-208.75257057910966
10557,-257.4259780204177
10558,-187.88708045784506
10559,178.95968589803365
10560,769.2994246067681
10561,131.4540049564641
10562,-86.33605847725593
10563,-440.7896941287997
10564,522.206337841694
10565,74.2604453705876
10566,-273.34519080824975
10567,23.885483202722657
10568,-140.88619011673742
10569,337.4418933254645
10570,63.42512024403298
10571,-78.12104360563903
10572,-209.41596150610832
10573,-354.3022169957899
10574,261.5495894072753
10575,252.78475303502276
10576,415.33279349639895
10577,-341.4106217749631
10578,-101.54306561728953
10579,-82.9800373443469
10580,-146.1918594508317
10581,-400.95700950885157
10582,114.68810161530754
10583,-318.40944917284236
10584,-27.1286511131531
10585,253.39206355032366
10586,-15.161597235909044
10587,490.27631015670056
10588,67.16055415516004
10589,-583.6536301606632
10590,566.8292227808812
10591,-659.7840206113437
10592,-280.3445865766316
10593,-618.4849576034655
10594,-403.08152177208314
10595,52.58079586777694
10596,154.13724781790629
10597,-187.18724588645836
10598,45.06432286401828
10599,389.86980245897837
10600,497.49442770097386
10601,-172.60466145697023
10602,-199.4880483069127
10603,146.33213540458829
10604,-745.931421182366
10605,-230.93578234679637
10606,-157.73768823510557
10607,170.55585672160575
10608,58.52819579127442
10609,21.77823537708444
10610,-33.84543238859513
10611,527.0115321450197
10612,370.3597932478225
10613,-83.70884929336685
10614,-297.8667818275184
10615,379.63004164090466
10616,-194.49981867886387
10617,-59.081154239239936
10618,-59.050741456084154
10619,-265.79533104064126
10620,-488.32421484496456
10621,-28.133316815095345
10622,-110.8972425166408
10623,642.5198198743146
10624,-25.104958245574768
10625,368.27465472014876
10626,274.799213527043
10627,416.52612933638454
10628,110.57324867984377
10629,561.3783520521685
10630,497.1437621157786
10631,-201.60987734450993
10632,-370.0522982615888
10633,731.057372423598
10634,-380.1370791551693
10635,-200.6025155052105
10636,272.08601189375486
10637,269.8405899107627
10638,-243.56399508534486
10639,-80.64209434586891
10640,-467.9770128985543
10641,384.10330917171564
10642,-158.51464076438117
10643,-321.1429089790827
10644,-72.30709812158409
10645,244.89650104863202
10646,-111.76687989927721
10647,-71.30354161628681
10648,-97.14900534513902
10649,387.99285294446463
10650,134.0797608254552
10651,-372.724539718346
10652,-153.89734891410586
10653,376.0557246783074
10654,-45.066999727281996
10655,29.11102420161841
10656,-164.3884137139255
10657,291.38028755702396
10658,-389.64290898924764
10659,-145.45381366072806
10660,276.50614199272434
10661,-134.0938109171911
10662,82.94811155481214
10663,143.77337061052793
10664,230.8537782304087
10665,649.8980469913497
10666,188.10011410399215
10667,170.77221614376379
10668,-533.8474844790478
10669,-516.1349688253724
10670,-356.78697467216534
10671,480.90374320564916
10672,-54.53599296167715
10673,-272.66057204037986
10674,-89.16369341976633
10675,-97.40004082496273
10676,-264.2980377506256
10677,-558.8516759610413
10678,-18.22317398982482
10679,238.68337858798162
10680,-107.49682687897567
10681,-439.737149692276
10682,-366.08737762045075
10683,540.4744022919015
10684,-335.91922953999176
10685,128.98481364662405
10686,-360.46505927788553
10687,-211.01458656820031
10688,115.7038360539977
10689,-723.6333562247729
10690,380.89392210561005
10691,24.300969805753528
10692,-145.3876145274098
10693,-157.28295617853772
10694,134.10336003673146
10695,215.95710077116465
10696,-310.2061637343909
10697,18.01888369384265
10698,-287.1696947296567
10699,-244.82888943624
10700,-126.15190632103108
10701,-276.8510336972013
10702,-63.902823195385054
10703,-268.29074198436444
10704,80.99060618707674
10705,135.4919764914792
10706,265.8617173707388
10707,290.1533893185736
10708,72.85750706987749
10709,-88.64501838284417
10710,-562.5238017086152
10711,-257.9685916645937
10712,-88.3281877322766
10713,-608.9048913545778
10714,16.648129846868837
10715,-117.99664144508692
10716,244.48813585825167
10717,60.961320646526445
10718,640.8504726114294
10719,15.073592658661736
10720,135.00644430477365
10721,39.5233745332319
10722,86.44560574134415
10723,20.337654615454166
10724,217.4424202319807
10725,-8.574845990248237
10726,172.39758731740014
10727,-326.00374877329267
10728,347.5813407240389
10729,128.95803909114795
10730,-379.7500886129553
10731,-134.70695705662766
10732,153.56888514342234
10733,-72.12278608897093
10734,183.3084883057277
10735,-456.53877619138166
10736,152.2753016259955
10737,-20.658280599070853
10738,245.62232835465798
10739,776.4009728233577
10740,-320.14345296022657
10741,-479.3197082847787
10742,-69.75434860290721
10743,-372.0104531960511
10744,397.28224738180734
10745,94.97293025154157
10746,-545.8700939849762
10747,92.71733084803309
10748,456.62324679869766
10749,140.3351962920404
10750,-542.6167845034433
10751,33.256178473056416
10752,237.54555311936736
10753,-260.5147806037743
10754,-227.74117804894564
10755,-18.374207944644137
10756,357.2320793577928
10757,234.16866322379414
10758,309.0494908647169
10759,109.41620907268037
10760,297.0462771953382
10761,431.28271868977396
10762,-285.9027541516857
10763,-461.12318506056533
10764,458.84116852029314
10765,-35.132478657934726
10766,-138.96677867278007
10767,435.8781113541401
10768,-327.55173248124373
10769,-16.17584222560203
10770,32.68738315097043
10771,-143.11036093613353
10772,-82.91163796819336
10773,-26.395849579089674
10774,-295.90654248377143
10775,-300.9445513092785
10776,-157.03746176056197
10777,-444.10542517056973
10778,55.54295923374487
10779,136.09573343373836
10780,-59.93423441413748
10781,774.7869393558569
10782,-291.82146940254324
10783,449.6545133580535
10784,-231.20082491305288
10785,88.18058840405223
10786,511.6823816159467
10787,27.698913991855395
10788,69.71900343078613
10789,-684.0304286748224
10790,-181.1657541891063
10791,-592.2856835316289
10792,-326.3723044913693
10793,527.5739554313385
10794,-175.98223228892624
10795,555.3273243262528
10796,-40.06219256947702
10797,-242.90961184425768
10798,466.47500983221056
10799,209.72657821779973
10800,112.4739902863386
10801,655.9597092112748
10802,-253.67288201365145
10803,-143.14006436902685
10804,261.90903344912545
10805,-51.43052462098876
10806,-646.5343714931229
10807,-114.11730645512887
10808,126.14931118008074
10809,204.5934628589969
10810,-300.3936136583144
10811,-415.6867458895391
10812,6.449152884280691
10813,72.80107777482942
10814,160.66087208145336
10815,249.31168929181842
10816,-248.2853452465631
10817,7.830629922613367
10818,-466.38382701666126
10819,290.1514440446016
10820,-309.03320656334125
10821,528.6916611956284
10822,372.4938479322538
10823,-328.08626630968666
10824,-94.65873407725051
10825,55.56919414045805
10826,67.34382419031733
10827,-533.6683812491312
10828,-128.1086335034484
10829,-542.9948584464212
10830,54.63463967257917
10831,182.66043483267907
10832,-41.2994857308928
10833,652.812763391737
10834,-336.96578073788896
10835,99.9628201977379
10836,811.7900163367088
10837,-346.2521160652995
10838,103.69087960098476
10839,487.7360812633343
10840,120.89569101399057
10841,-324.32967405436864
10842,-136.41212971214526
10843,-41.92443003097674
10844,282.7029865802333
10845,345.620328970205
10846,124.69798534752398
10847,-206.11335283373498
10848,155.93998583214173
10849,-443.7672299433856
10850,-273.3430034005979
10851,195.95033081854658
10852,-30.690040851400173
10853,86.56778659815305
10854,-312.21136188949777
10855,41.005246961458504
10856,307.6751801999474
10857,532.9059494214059
10858,260.16168056338125
10859,362.00550753373705
10860,101.32898120196626
10861,38.44129613989343
10862,20.26767475390358
10863,117.44024988074607
10864,573.6911827078577
10865,-507.59205851450247
10866,-211.76962671045715
10867,-78.39989740428258
10868,-319.5737676595749
10869,-267.4465644183346
10870,-780.8570319676248
10871,50.229980556443394
10872,-298.54901081716736
10873,23.392386523118315
10874,-76.29059741014912
10875,-257.5974704642539
10876,171.56436509796606
10877,-121.60078316249067
10878,-451.3737768554307
10879,81.1353388426833
10880,-212.55249317142736
10881,-3.5349272290953047
10882,-408.25548100018756
10883,-158.6513319446573
10884,238.3983420161324
10885,-133.03572327369903
10886,-266.0840826060648
10887,247.74270438194824
10888,347.966544283238
10889,-511.31524281086735
10890,21.815871215018614
10891,-163.8414096422905
10892,-472.5608363970502
10893,-365.00826715123765
10894,272.4371379322406
10895,92.37376374891511
10896,491.8081456846521
10897,-200.03605813581132
10898,144.31490824987472
10899,-554.3580524200016
10900,-449.3575578941596
10901,565.0154801799616
10902,446.31875807462205
10903,309.69738818741473
10904,282.9279414077538
10905,176.1976281899677
10906,-315.14185176038063
10907,612.3377931153011
10908,274.2522312477321
10909,-19.43617305856475
10910,404.62544777052597
10911,47.266481426985315
10912,101.89624080960549
10913,98.14809562777711
10914,-231.35258244372153
10915,136.3361231916434
10916,-150.31005926794847
10917,461.19954997878966
10918,145.69015888427194
10919,-405.8237418755608
10920,-405.5525658750988
10921,213.6739436505612
10922,-204.80364027314383
10923,-118.57063791051004
10924,675.2302648290733
10925,145.1619878685335
10926,489.6870020199624
10927,-173.76557459369252
10928,89.69168465283644
10929,239.0117915423104
10930,-68.1800006866032
10931,93.6667756151316
10932,-196.55301722008457
10933,-711.7534447200968
10934,-104.15023991148877
10935,55.73003950122995
10936,74.24035058478718
10937,625.7495908769072
10938,234.9868848687542
10939,221.59294793875722
10940,61.93159175679415
10941,239.73644833443785
10942,-21.33808181831667
10943,180.1647362970905
10944,14.918627995499376
10945,-374.86568834825215
10946,-397.5149288584039
10947,114.66690843216239
10948,-269.61622879894225
10949,0.13921221449004184
10950,-34.594846760692434
10951,72.73402122668043
10952,-188.80556313903804
10953,-365.5336719234545
10954,-67.59552255426578
10955,19.501170139180058
10956,212.78259013823524
10957,170.72284688263198
10958,48.75605588202001
10959,-239.44652279164765
10960,409.73820515517934
10961,399.8680056503111
10962,18.693100459976815
10963,165.76697195984383
10964,-124.38945349671151
10965,54.99452321278821
10966,640.4320745648718
10967,7.578792735556773
10968,-265.0476304100116
10969,1.69273309109465
10970,18.517133621268524
10971,-248.8516393016935
10972,106.86193154650897
10973,251.63914312090998
10974,133.83773953640724
10975,-358.2669613769328
10976,426.26144731764373
10977,71.97842246974099
10978,-322.087559625222
10979,438.84026750159524
10980,-40.132114491341156
10981,283.8035686529265
10982,-487.90619533258894
10983,-86.93302825214977
10984,-470.850151091691
10985,73.1464827731526
10986,-688.3900989408008
10987,392.47856756604097
10988,-328.6310374955383
10989,149.39160063469046
10990,321.79311476060707
10991,584.3930870450642
10992,206.75729570024896
10993,36.54822599700866
10994,-37.77828521118798
10995,-551.0517094651398
10996,-107.85120387757078
10997,-176.80602795353292
10998,-356.8894911731831
10999,418.4145841124788
11000,-26.133496016983276
11001,-213.90951362803025
11002,246.5797888198785
11003,-32.01102494971275
11004,-126.73258849582552
11005,26.914491557620675
11006,198.92197376295337
11007,-18.843554414706556
11008,-119.5148460764216
11009,-389.903760531075
11010,-149.5092860714802
11011,-308.96203021469483
11012,-478.7771604137548
11013,-616.7291412522814
11014,-25.890829611384422
11015,-133.1765903168628
11016,-633.0587252293218
11017,-32.26329474560754
11018,28.795819581693504
11019,-290.00132364066224
11020,-168.02496539200294
11021,-173.84102001973875
11022,107.27955415166551
11023,278.3287852070012
11024,164.73665181591383
11025,596.7860199506173
11026,737.7802177171244
11027,-57.044398703887126
11028,-20.38191302788481
11029,193.11140830024635
11030,150.95242220368203
11031,-340.87792585586726
11032,207.55657024653797
11033,-27.674726125891763
11034,-146.95165736571397
11035,-121.88066829612565
11036,144.47950532989196
11037,333.20953167889684
11038,-452.513120968047
11039,-208.53684674422323
11040,265.8449475236102
11041,-86.19645950050148
11042,-456.01061792236436
11043,-377.73004720142774
11044,277.556688970456
11045,-98.28816556864518
11046,-258.677418232851
11047,508.5130216465932
11048,-27.82946676741381
11049,-397.8382252241887
11050,27.294231548043197
11051,55.46090696291123
11052,86.52443961502732
11053,-417.7182670641668
11054,265.0746921743705
11055,126.49537980057372
11056,-731.2337998933463
11057,26.7685290704318
11058,15.17242496547223
11059,603.1491770539626
11060,-68.51036908576012
11061,-630.1588497389279
11062,391.4398950451716
11063,191.26739771271465
11064,-82.79915889804508
11065,874.2798355716845
11066,130.10220965608
11067,24.825257629838344
11068,10.015684555529672
11069,407.55355195098673
11070,184.9337224498379
11071,699.4013403550858
11072,12.874182171248547
11073,-569.7950312054752
11074,-60.61826753027312
11075,-96.58944292586179
11076,19.660708357383495
11077,30.225969050066507
11078,-107.06858214835731
11079,-23.44815302330942
11080,-16.563489755114748
11081,18.767317998586062
11082,145.95038182220614
11083,-428.1027566009217
11084,-158.1747761103736
11085,-44.378080896787424
11086,-411.2997705448308
11087,218.42101808202545
11088,141.2453078447527
11089,316.6347559705919
11090,93.68023982535581
11091,154.16405402565476
11092,-132.92025023590975
11093,-293.8735713953076
11094,485.30634558787807
11095,-271.22948150685653
11096,373.3831471784343
11097,-359.6695987563303
11098,-459.9923044506965
11099,209.05369852328403
11100,46.74008351487595
11101,-767.8965435991811
11102,-153.96946682570677
11103,-66.68289246156891
11104,-15.944035080887035
11105,16.075984344999814
11106,157.03893670157413
11107,585.6578635592929
11108,-259.6381059793938
11109,264.48646669308675
11110,171.55865069952876
11111,182.06572554508472
11112,-336.8833733608908
11113,-403.23853870315577
11114,114.57772510795753
11115,161.83644349638922
11116,-628.0447010001054
11117,242.01175305538743
11118,362.86303611765504
11119,60.713706404243965
11120,-359.311231213259
11121,-379.08187950572596
11122,237.83778494978898
11123,-293.417509139927
11124,-397.4513792029845
11125,159.58885605132735
11126,365.03747521359685
11127,-720.6128464897376
11128,500.1648657714852
11129,-11.26581000616463
11130,-69.35501502523704
11131,250.86562155967866
11132,-169.30678540802512
11133,120.43720692692705
11134,-39.95315782539302
11135,-520.879065999746
11136,-631.1061053453743
11137,-189.45128724586834
11138,73.57078736644415
11139,39.638131936282456
11140,-459.83743877510483
11141,4.0290717234962
11142,-197.44889965681878
11143,62.38974256914537
11144,-186.4453523692706
11145,-133.6082201956015
11146,305.0229789528651
11147,-46.02246759214523
11148,-42.281475985007944
11149,-174.61342313978045
11150,-221.8174242781683
11151,-177.5825537147684
11152,-1.6457791602115912
11153,92.19561472892619
11154,380.63664334812404
11155,5.17628553350721
11156,-43.26413786036076
11157,138.56909768313542
11158,-644.2373399718085
11159,-264.05264854098255
11160,388.0771113359539
11161,-314.5755039675316
11162,68.59577885369714
11163,313.9025059586701
11164,-174.13638000550134
11165,75.24506091716587
11166,-48.300496534792245
11167,366.32813493054283
11168,-300.95317522452024
11169,52.29547497280723
11170,199.7645085288463
11171,-291.4521388811784
11172,-221.255257141951
11173,-347.633736650114
11174,-203.16973722566013
11175,-377.92297544460513
11176,-39.059901238721544
11177,-27.65770898692305
11178,-4.840069011084696
11179,387.6931701816738
11180,173.07521100861646
11181,932.2704016789737
11182,-79.75948934966289
11183,140.83197737225066
11184,39.68402985812682
11185,443.52420804431426
11186,342.35994872024037
11187,-137.85795258406347
11188,596.3305304911737
11189,207.6469264235077
11190,-628.7444696897298
11191,498.5177064988458
11192,-157.93924874004927
11193,351.1078397657426
11194,21.711333535599717
11195,-147.858820055494
11196,204.57246274928278
11197,29.47461824941365
11198,121.43392964124524
11199,-565.6199353865666
11200,-229.61058695852793
11201,-46.80447710874296
11202,686.9993413504852
11203,-439.37600813835775
11204,-564.3067809262287
11205,-449.4452387206126
11206,-187.0133755779536
11207,63.71447075230611
11208,226.53217961129158
11209,-238.26195886607636
11210,8.03175266796603
11211,-360.6886941851463
11212,-123.99311613868912
11213,-388.8646194630044
11214,21.025862631446028
11215,-301.501871256305
11216,215.87740831289642
11217,403.5102100498
11218,435.69760335692695
11219,-107.10092088372257
11220,186.04692078373648
